Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST03401,33,124843,98018,578,36,Yes
CUST03402,37,150903,85399,694,36,No
CUST03403,65,68721,53795,548,36,No
CUST03404,52,46511,56553,702,36,No
CUST03405,42,90782,29111,755,48,No
CUST03406,24,115003,68083,613,36,No
CUST03407,25,167374,66600,674,48,No
CUST03408,57,73568,55022,655,72,Yes
CUST03409,61,152304,8199,649,48,No
CUST03410,33,120062,55897,488,48,Yes
CUST03411,54,122301,43038,595,60,No
CUST03412,65,69507,60038,790,48,No
CUST03413,42,142277,12897,704,24,No
CUST03414,43,147999,69541,662,36,Yes
CUST03415,23,118128,19892,528,60,Yes
CUST03416,62,28683,13271,724,60,No
CUST03417,54,41664,29815,612,72,No
CUST03418,52,120364,50612,587,48,No
CUST03419,65,82340,38357,595,60,No
CUST03420,41,105236,80088,718,12,No
CUST03421,64,29017,21267,675,48,No
CUST03422,41,54613,23268,745,60,No
CUST03423,64,48348,19263,764,36,No
CUST03424,31,165520,75935,625,24,Yes
CUST03425,59,27491,64660,677,36,No
CUST03426,24,139070,70527,657,60,No
CUST03427,21,76759,68379,578,24,No
CUST03428,48,150040,99542,589,48,No
CUST03429,44,18368,46271,668,24,Yes
CUST03430,55,53010,71612,676,36,Yes
CUST03431,33,53851,12235,676,72,No
CUST03432,54,140761,93757,676,24,Yes
CUST03433,31,174568,21417,619,12,No
CUST03434,56,145152,39609,839,36,No
CUST03435,37,96858,38902,697,48,No
CUST03436,55,85005,28645,637,36,No
CUST03437,38,55493,67873,710,48,No
CUST03438,60,28292,92218,616,72,Yes
CUST03439,42,110377,69558,682,36,Yes
CUST03440,44,177437,67233,710,36,No
CUST03441,39,166279,28401,721,36,No
CUST03442,57,119735,12771,586,36,No
CUST03443,59,40912,46335,850,12,No
CUST03444,41,98771,79451,769,48,No
CUST03445,28,125293,84434,832,72,No
CUST03446,48,117083,72449,661,36,Yes
CUST03447,25,131655,97604,699,48,Yes
CUST03448,37,168348,6942,683,12,Yes
CUST03449,57,115459,25388,639,48,Yes
CUST03450,56,154606,88251,737,36,No
CUST03451,39,129695,62042,614,48,Yes
CUST03452,47,52268,58740,732,48,Yes
CUST03453,54,125338,70873,643,24,Yes
CUST03454,31,44336,52024,710,60,No
CUST03455,65,21641,28450,790,48,No
CUST03456,32,105132,61965,670,36,No
CUST03457,41,50959,15057,739,60,No
CUST03458,31,162378,98249,642,12,No
CUST03459,59,92123,13983,591,48,No
CUST03460,48,39498,24995,805,36,No
CUST03461,25,88198,96628,736,36,Yes
CUST03462,37,45197,82681,670,36,Yes
CUST03463,40,169791,43886,732,36,No
CUST03464,61,126775,94025,604,12,No
CUST03465,32,43032,99020,713,48,No
CUST03466,26,77624,7673,696,48,Yes
CUST03467,37,96177,39890,729,48,No
CUST03468,39,59964,82513,803,60,No
CUST03469,46,179100,28466,789,60,No
CUST03470,64,129030,97545,576,48,Yes
CUST03471,64,72646,55406,530,48,No
CUST03472,52,99187,8688,698,12,No
CUST03473,26,157608,74284,693,60,Yes
CUST03474,56,135399,18665,595,60,No
CUST03475,58,74747,25641,608,12,Yes
CUST03476,31,63712,37500,622,48,No
CUST03477,53,155345,40797,780,60,No
CUST03478,44,89820,89766,645,24,Yes
CUST03479,43,143342,50950,567,36,No
CUST03480,35,109228,30046,675,36,No
CUST03481,47,92353,14638,680,36,No
CUST03482,31,110091,91363,603,12,No
CUST03483,37,103914,26173,724,36,No
CUST03484,34,124718,18222,765,36,No
CUST03485,47,166199,55064,653,60,No
CUST03486,38,29539,42010,567,36,No
CUST03487,48,64219,23095,659,36,No
CUST03488,24,163764,6439,703,36,Yes
CUST03489,27,31334,90550,518,24,Yes
CUST03490,65,177687,10375,716,72,No
CUST03491,55,25903,94023,652,60,Yes
CUST03492,29,177599,96238,683,48,No
CUST03493,28,164701,25600,658,36,No
CUST03494,65,76008,7466,623,48,No
CUST03495,37,117318,50097,672,36,No
CUST03496,37,175780,58276,642,12,No
CUST03497,53,159932,55117,653,36,No
CUST03498,52,166510,51971,614,72,No
CUST03499,28,85300,11928,720,24,No
CUST03500,39,147263,93016,773,36,Yes
CUST03501,58,38842,60309,615,12,No
CUST03502,23,60372,79647,671,24,No
CUST03503,25,132316,45888,598,48,No
CUST03504,33,116971,48832,709,36,No
CUST03505,51,56744,14404,697,60,No
CUST03506,36,134082,38639,637,36,No
CUST03507,52,75442,83118,674,24,No
CUST03508,42,147070,65598,745,48,No
CUST03509,49,103990,71399,559,60,Yes
CUST03510,42,139670,32684,583,12,No
CUST03511,63,124917,73591,724,36,No
CUST03512,23,21650,82722,684,60,No
CUST03513,30,63117,7682,675,24,Yes
CUST03514,62,109244,43046,751,60,No
CUST03515,41,21190,26832,733,36,No
CUST03516,36,66113,21997,809,24,No
CUST03517,32,157861,39640,747,48,No
CUST03518,22,50125,81882,719,24,Yes
CUST03519,61,148000,45491,676,48,No
CUST03520,44,166531,68043,669,36,No
CUST03521,55,129904,77725,680,24,No
CUST03522,50,36768,50520,697,60,Yes
CUST03523,50,99099,67919,589,48,No
CUST03524,55,176957,69442,700,48,No
CUST03525,39,105421,26770,662,36,No
CUST03526,28,24895,52498,707,24,No
CUST03527,46,89017,66477,637,48,Yes
CUST03528,60,41932,5244,631,60,No
CUST03529,27,39360,37788,697,24,No
CUST03530,50,72847,84453,716,36,No
CUST03531,27,108365,62737,635,36,Yes
CUST03532,23,103468,51489,779,36,No
CUST03533,21,56931,76303,778,60,No
CUST03534,56,73823,33390,561,24,No
CUST03535,45,56032,15247,622,24,No
CUST03536,57,36807,74051,689,12,No
CUST03537,21,160839,64719,708,36,Yes
CUST03538,35,157143,39678,840,36,No
CUST03539,57,71413,92802,691,60,No
CUST03540,33,175221,81286,671,60,No
CUST03541,60,33540,34583,595,24,Yes
CUST03542,28,88248,13076,561,60,No
CUST03543,25,128494,23006,670,48,No
CUST03544,29,103435,20051,834,36,No
CUST03545,21,37787,9314,664,12,Yes
CUST03546,56,38982,33670,622,24,No
CUST03547,55,40606,72551,714,36,Yes
CUST03548,22,159222,15236,530,60,No
CUST03549,60,130223,40568,686,36,No
CUST03550,43,64936,65314,742,60,No
CUST03551,29,111286,96903,609,60,No
CUST03552,54,157665,21352,783,36,No
CUST03553,34,166430,50650,729,60,No
CUST03554,24,55381,15346,783,24,No
CUST03555,50,139465,30156,577,12,No
CUST03556,51,46074,60904,666,48,No
CUST03557,58,169667,19035,749,36,No
CUST03558,31,62194,21108,568,36,Yes
CUST03559,55,44853,7853,751,48,No
CUST03560,28,91719,89156,667,60,No
CUST03561,23,169733,9176,750,36,No
CUST03562,34,136724,30920,696,36,No
CUST03563,33,31703,59850,786,48,No
CUST03564,65,179887,11829,583,48,No
CUST03565,52,178637,95666,705,24,No
CUST03566,54,135491,78927,567,60,No
CUST03567,65,76453,89860,711,48,No
CUST03568,39,106478,45667,705,48,No
CUST03569,58,51161,70842,659,60,No
CUST03570,36,132296,40843,621,60,No
CUST03571,22,158788,55808,656,24,No
CUST03572,60,51349,35543,687,24,No
CUST03573,37,65098,77780,701,60,Yes
CUST03574,54,126435,11611,825,72,No
CUST03575,62,149204,93242,746,48,No
CUST03576,36,69990,89612,636,36,Yes
CUST03577,58,86921,51902,723,48,No
CUST03578,22,118572,38043,746,24,No
CUST03579,22,25213,10271,631,72,No
CUST03580,46,142693,77867,733,36,Yes
CUST03581,33,109655,82089,568,60,Yes
CUST03582,51,86371,63745,628,36,No
CUST03583,54,86274,67077,573,60,Yes
CUST03584,59,125853,64119,664,36,No
CUST03585,23,22134,16573,644,60,No
CUST03586,28,109428,26409,650,72,No
CUST03587,43,57601,90970,741,48,Yes
CUST03588,34,91889,29464,687,48,No
CUST03589,47,33690,47840,740,24,No
CUST03590,49,19909,53785,802,36,No
CUST03591,59,109239,25662,837,60,No
CUST03592,59,98032,23228,670,36,No
CUST03593,21,30062,65721,720,60,No
CUST03594,37,93386,54223,668,48,No
CUST03595,61,154225,12386,756,24,No
CUST03596,50,159553,11862,741,36,Yes
CUST03597,33,117270,45108,630,36,No
CUST03598,41,84425,96788,641,24,No
CUST03599,39,102981,80023,784,60,Yes
CUST03600,39,122470,85140,639,60,Yes
CUST03601,45,177277,87963,672,36,No
CUST03602,42,106887,32201,731,36,Yes
CUST03603,51,99542,73578,668,48,No
CUST03604,37,67112,54966,795,36,No
CUST03605,43,160012,59774,757,24,No
CUST03606,52,77010,15386,614,36,No
CUST03607,30,42485,82228,636,60,Yes
CUST03608,30,107299,20225,724,12,Yes
CUST03609,56,123584,21693,676,36,No
CUST03610,28,150139,77197,534,72,Yes
CUST03611,40,38607,48021,607,12,No
CUST03612,52,79597,23261,698,60,No
CUST03613,34,92554,32378,747,36,No
CUST03614,48,33187,91755,748,24,Yes
CUST03615,44,21985,16937,827,12,No
CUST03616,35,168635,71330,628,12,No
CUST03617,42,69514,52366,632,24,No
CUST03618,50,36608,77322,678,12,No
CUST03619,24,89327,45160,554,36,Yes
CUST03620,33,35221,50313,680,12,No
CUST03621,43,66506,32032,665,48,No
CUST03622,28,38968,96963,739,60,Yes
CUST03623,38,145677,22358,752,60,No
CUST03624,32,177009,66710,707,48,No
CUST03625,51,120951,91157,680,60,No
CUST03626,34,126306,53821,707,12,No
CUST03627,54,61601,33365,621,24,No
CUST03628,38,90178,18189,674,36,No
CUST03629,54,177826,81749,681,60,Yes
CUST03630,31,87893,12248,674,60,No
CUST03631,61,104799,9369,667,48,No
CUST03632,32,66367,68763,633,36,No
CUST03633,35,31201,13050,603,48,No
CUST03634,51,151811,33605,665,24,No
CUST03635,49,31231,54616,725,36,No
CUST03636,46,170240,59479,550,36,No
CUST03637,38,159707,85934,643,24,No
CUST03638,52,27964,45883,835,12,No
CUST03639,42,176857,38055,666,60,No
CUST03640,58,30336,73731,691,48,Yes
CUST03641,37,95475,95987,818,36,Yes
CUST03642,43,176484,12450,704,36,No
CUST03643,44,100212,7925,706,72,No
CUST03644,28,93379,85051,612,36,No
CUST03645,61,63591,55272,703,24,Yes
CUST03646,26,79750,10310,679,36,No
CUST03647,25,108648,36817,749,48,No
CUST03648,64,114134,97944,776,12,No
CUST03649,49,116537,49528,682,36,No
CUST03650,48,80672,60779,709,36,Yes
CUST03651,31,45228,89816,538,36,No
CUST03652,21,32429,87641,512,36,Yes
CUST03653,63,102294,89083,762,48,No
CUST03654,39,133577,81310,493,60,Yes
CUST03655,29,106074,20457,705,60,No
CUST03656,47,86936,47311,667,48,No
CUST03657,54,75378,8980,772,36,Yes
CUST03658,64,55310,25886,677,60,No
CUST03659,24,119827,82112,815,60,Yes
CUST03660,56,117862,55877,665,60,No
CUST03661,38,56889,41181,766,24,No
CUST03662,35,69428,38262,568,12,No
CUST03663,33,128502,5947,507,72,No
CUST03664,39,68255,5022,678,72,No
CUST03665,26,123824,6128,575,48,No
CUST03666,32,23409,84522,676,72,No
CUST03667,57,60438,37322,649,60,No
CUST03668,37,25869,53929,725,36,No
CUST03669,43,43958,86696,600,36,No
CUST03670,46,168840,14808,712,48,Yes
CUST03671,49,175217,57882,745,36,No
CUST03672,53,93622,26725,665,72,No
CUST03673,47,44442,77534,716,36,Yes
CUST03674,45,99948,44950,607,60,No
CUST03675,30,43596,93954,651,60,No
CUST03676,43,93791,88576,579,12,No
CUST03677,41,60406,25557,850,24,No
CUST03678,41,58524,26825,772,48,No
CUST03679,63,172404,13998,805,36,No
CUST03680,33,128160,41080,771,48,No
CUST03681,57,164836,62797,630,24,No
CUST03682,53,176635,20802,565,36,No
CUST03683,44,23062,16167,648,24,No
CUST03684,64,62645,47407,716,36,Yes
CUST03685,31,140759,18338,658,24,No
CUST03686,37,25244,81289,512,72,Yes
CUST03687,24,155444,76520,736,36,No
CUST03688,45,103501,23895,560,60,No
CUST03689,50,135450,52910,648,72,No
CUST03690,29,34956,70898,811,60,No
CUST03691,41,162966,8454,684,36,No
CUST03692,40,34709,91540,761,60,Yes
CUST03693,39,136428,65797,706,24,No
CUST03694,39,33210,88137,604,24,No
CUST03695,32,120081,55637,735,60,No
CUST03696,57,118025,10349,675,12,No
CUST03697,62,166805,44963,569,72,No
CUST03698,37,169152,80583,556,48,Yes
CUST03699,57,142476,12750,709,36,No
CUST03700,59,77846,99929,841,24,No
CUST03701,48,83480,27463,599,48,Yes
CUST03702,61,70960,79935,608,48,No
CUST03703,55,176322,63792,710,48,No
CUST03704,38,103765,18686,581,36,Yes
CUST03705,34,135265,68528,850,12,No
CUST03706,55,66137,27787,615,36,No
CUST03707,64,136922,19776,643,36,Yes
CUST03708,61,139280,62427,620,12,No
CUST03709,27,61876,66086,750,12,No
CUST03710,61,112547,68308,842,36,No
CUST03711,33,68227,20797,627,48,No
CUST03712,38,102433,10302,745,48,No
CUST03713,57,91704,68172,582,36,No
CUST03714,33,24861,43059,752,48,No
CUST03715,56,79914,5908,812,48,No
CUST03716,51,81888,65252,789,36,No
CUST03717,22,97286,85659,690,36,Yes
CUST03718,36,79293,17877,603,36,No
CUST03719,29,86515,19239,680,24,No
CUST03720,29,172596,91971,657,36,No
CUST03721,58,25065,32313,646,36,No
CUST03722,31,106720,47103,695,48,No
CUST03723,42,76876,53408,675,60,No
CUST03724,53,172776,88251,733,36,No
CUST03725,56,154694,93771,734,48,No
CUST03726,65,101797,96665,675,60,Yes
CUST03727,43,109141,15534,712,24,Yes
CUST03728,65,120390,48060,779,60,No
CUST03729,65,114856,22189,640,12,No
CUST03730,54,84201,91067,681,60,No
CUST03731,29,107766,15967,603,24,No
CUST03732,44,40995,86991,716,36,No
CUST03733,28,110320,70563,695,48,Yes
CUST03734,27,98141,13660,715,60,Yes
CUST03735,56,157491,95875,606,36,Yes
CUST03736,38,88799,44823,737,60,No
CUST03737,23,63687,60842,688,48,Yes
CUST03738,48,55276,14616,757,24,No
CUST03739,26,52523,80976,647,36,No
CUST03740,64,72615,53738,731,36,Yes
CUST03741,64,28514,18107,713,36,No
CUST03742,41,65456,66404,794,60,No
CUST03743,48,25233,99182,671,60,No
CUST03744,60,19102,96787,638,48,No
CUST03745,21,84133,20954,643,72,No
CUST03746,56,64715,21943,597,12,No
CUST03747,41,128545,45725,642,12,No
CUST03748,63,122085,50434,504,60,Yes
CUST03749,55,127101,90751,783,60,No
CUST03750,33,155328,15110,825,24,No
CUST03751,30,126684,92091,669,36,Yes
CUST03752,64,82800,21462,713,60,No
CUST03753,30,112937,84232,692,24,No
CUST03754,33,59548,59081,582,36,No
CUST03755,57,146845,57799,757,48,No
CUST03756,58,131815,71567,768,72,Yes
CUST03757,44,145602,94301,602,60,No
CUST03758,22,144270,56224,705,60,No
CUST03759,42,144320,61063,660,36,No
CUST03760,37,175277,60240,769,48,No
CUST03761,56,43570,86352,674,24,No
CUST03762,34,179327,22868,676,72,No
CUST03763,30,39182,80973,817,36,Yes
CUST03764,55,57373,85989,584,48,Yes
CUST03765,45,61019,27222,699,60,No
CUST03766,23,34043,84794,687,12,No
CUST03767,58,37239,68924,635,72,Yes
CUST03768,37,159488,83513,833,36,No
CUST03769,32,152484,59649,705,36,No
CUST03770,44,99976,88749,730,24,No
CUST03771,49,42406,15223,741,60,No
CUST03772,63,19875,53166,656,60,Yes
CUST03773,45,154824,44369,773,12,No
CUST03774,56,150425,91379,758,12,No
CUST03775,46,176058,74392,671,60,No
CUST03776,58,32691,64526,750,24,Yes
CUST03777,21,66075,17661,773,48,No
CUST03778,40,28794,20591,740,48,No
CUST03779,48,165478,76718,617,60,No
CUST03780,36,93930,60235,673,48,No
CUST03781,37,175944,12970,716,36,No
CUST03782,60,59708,52922,699,72,Yes
CUST03783,48,133492,35755,624,24,No
CUST03784,32,124629,24416,659,36,No
CUST03785,47,169872,18672,706,24,Yes
CUST03786,62,141313,88468,567,72,Yes
CUST03787,50,39352,51996,681,48,No
CUST03788,61,119975,79095,732,12,Yes
CUST03789,54,111848,5064,701,48,No
CUST03790,57,164510,73835,616,36,No
CUST03791,26,62999,75385,629,72,Yes
CUST03792,27,36482,10639,792,36,No
CUST03793,52,65279,16055,610,48,Yes
CUST03794,52,127413,64220,769,48,No
CUST03795,45,72213,92594,633,12,No
CUST03796,53,131909,34427,765,60,No
CUST03797,27,31026,87516,721,24,Yes
CUST03798,32,103184,69666,654,48,No
CUST03799,36,23435,69274,548,60,No
CUST03800,36,157565,15866,710,48,No
CUST03801,63,77321,8889,694,24,No
CUST03802,56,151835,53226,711,72,No
CUST03803,33,38389,36335,720,36,No
CUST03804,27,49498,55547,581,48,No
CUST03805,56,81755,31162,709,60,Yes
CUST03806,29,119545,94449,736,60,No
CUST03807,52,53825,29687,735,48,No
CUST03808,31,34934,15995,586,36,No
CUST03809,28,23574,61488,767,60,No
CUST03810,53,148698,7631,712,24,No
CUST03811,43,150659,39954,722,12,No
CUST03812,45,60782,10967,613,60,No
CUST03813,28,78561,93294,737,48,Yes
CUST03814,65,153481,92278,551,12,No
CUST03815,42,145159,69471,616,48,No
CUST03816,24,44751,42116,775,24,Yes
CUST03817,60,56174,97116,733,12,Yes
CUST03818,23,140678,39227,702,24,No
CUST03819,49,74572,6942,751,60,No
CUST03820,61,79416,52664,756,60,No
CUST03821,49,161113,33069,737,48,No
CUST03822,54,172299,92342,664,24,No
CUST03823,54,53201,19407,614,60,No
CUST03824,48,54069,64201,630,36,Yes
CUST03825,33,44370,85093,786,36,No
CUST03826,35,143342,59348,584,60,No
CUST03827,43,160658,86981,717,36,No
CUST03828,64,143758,22878,717,48,No
CUST03829,46,154394,88100,790,72,No
CUST03830,24,83294,83629,717,36,No
CUST03831,46,97468,60420,648,48,No
CUST03832,60,178371,96987,649,48,No
CUST03833,29,108715,48168,680,36,Yes
CUST03834,25,88793,59862,765,60,No
CUST03835,52,129672,94622,740,48,No
CUST03836,40,158849,87025,599,24,No
CUST03837,31,160321,33004,701,12,No
CUST03838,35,138902,25471,742,72,No
CUST03839,52,39390,96820,662,48,Yes
CUST03840,48,38369,65167,518,24,No
CUST03841,42,161953,88828,665,36,No
CUST03842,61,27587,70308,569,48,Yes
CUST03843,37,125009,88969,557,24,No
CUST03844,46,156905,19568,760,12,No
CUST03845,64,65013,14466,850,60,No
CUST03846,27,135341,96057,782,48,No
CUST03847,62,145785,62324,484,36,Yes
CUST03848,46,164826,20467,667,12,No
CUST03849,45,125584,80955,636,36,No
CUST03850,30,96113,57948,570,36,No
CUST03851,65,104784,21676,715,36,No
CUST03852,39,53282,99791,666,36,No
CUST03853,31,42124,36514,593,24,No
CUST03854,33,88102,27650,526,36,No
CUST03855,28,151268,93290,634,72,Yes
CUST03856,60,79527,82701,681,36,Yes
CUST03857,24,148371,15683,671,36,Yes
CUST03858,51,148942,64819,760,36,No
CUST03859,48,114651,85978,705,36,Yes
CUST03860,31,103395,9860,654,60,No
CUST03861,63,29345,8729,619,36,No
CUST03862,21,142544,36351,547,60,No
CUST03863,58,52077,67744,598,24,Yes
CUST03864,44,148429,29346,782,60,No
CUST03865,51,30055,79155,745,24,No
CUST03866,61,121693,81700,702,12,No
CUST03867,46,103283,11955,643,24,No
CUST03868,25,62484,70642,773,24,No
CUST03869,40,95514,75290,604,36,No
CUST03870,61,108135,49293,605,36,Yes
CUST03871,31,53771,66336,673,48,Yes
CUST03872,53,128284,26662,516,12,Yes
CUST03873,58,135399,11408,602,36,No
CUST03874,47,122885,45403,662,36,No
CUST03875,54,178449,6225,645,48,No
CUST03876,35,147344,17196,606,12,No
CUST03877,52,160832,74786,833,12,No
CUST03878,41,131226,20372,782,36,No
CUST03879,25,117250,22279,809,60,No
CUST03880,26,43762,59240,673,48,No
CUST03881,58,154016,97404,643,12,No
CUST03882,42,66825,43187,800,24,No
CUST03883,38,31877,53481,686,24,Yes
CUST03884,34,179062,33475,600,36,No
CUST03885,30,147065,49552,606,48,Yes
CUST03886,33,126443,72969,656,24,No
CUST03887,51,117612,81534,678,36,Yes
CUST03888,50,135674,11858,686,48,No
CUST03889,23,133074,79486,666,36,Yes
CUST03890,50,152330,79474,850,24,No
CUST03891,26,49629,30168,579,36,No
CUST03892,49,172030,37099,730,36,No
CUST03893,28,33775,76180,644,60,No
CUST03894,64,171625,66455,677,60,Yes
CUST03895,65,18055,59240,751,24,No
CUST03896,63,106697,79796,546,24,No
CUST03897,64,119505,59592,609,36,No
CUST03898,53,98720,52458,670,36,No
CUST03899,37,96199,63046,791,60,No
CUST03900,31,174390,21488,790,36,No
CUST03901,33,51734,63841,776,60,No
CUST03902,31,167594,5395,515,36,No
CUST03903,51,160728,57669,601,60,Yes
CUST03904,48,164965,15845,604,48,No
CUST03905,64,34493,41059,676,48,No
CUST03906,26,152704,23394,541,36,No
CUST03907,61,113872,98993,762,60,No
CUST03908,36,79779,50906,530,36,No
CUST03909,24,162338,64332,757,60,No
CUST03910,55,139187,42305,745,48,No
CUST03911,46,134603,47628,598,36,No
CUST03912,32,79607,26352,775,72,No
CUST03913,31,34940,91682,655,60,No
CUST03914,57,173075,87971,636,60,No
CUST03915,45,145880,56993,648,36,No
CUST03916,38,116408,44386,655,72,No
CUST03917,39,52815,61624,662,60,No
CUST03918,43,179941,62065,663,48,No
CUST03919,58,67297,90504,613,60,Yes
CUST03920,38,78107,13539,631,24,No
CUST03921,46,100793,6263,637,24,No
CUST03922,26,165754,18305,805,48,No
CUST03923,24,37622,58817,637,12,No
CUST03924,64,48408,29398,632,48,Yes
CUST03925,49,157909,80801,794,36,No
CUST03926,54,164479,54107,656,24,No
CUST03927,37,178381,37152,613,36,No
CUST03928,63,111190,98260,597,36,No
CUST03929,63,167967,35624,573,24,Yes
CUST03930,36,18370,61132,721,12,No
CUST03931,22,132212,57979,545,36,No
CUST03932,54,18486,63013,781,60,Yes
CUST03933,28,41762,99925,673,60,Yes
CUST03934,33,44613,68797,647,24,No
CUST03935,62,21196,56798,663,36,No
CUST03936,28,118565,21650,715,36,No
CUST03937,50,94349,31014,645,36,No
CUST03938,52,82839,81421,666,60,Yes
CUST03939,56,26572,12434,759,36,Yes
CUST03940,50,177297,35028,706,36,No
CUST03941,21,63853,71558,586,24,Yes
CUST03942,63,90379,29331,627,72,No
CUST03943,59,150177,72573,546,36,No
CUST03944,37,134074,79292,726,48,No
CUST03945,40,61209,51326,734,36,No
CUST03946,44,167123,87979,610,36,Yes
CUST03947,42,112244,9123,850,60,No
CUST03948,49,118300,21603,850,12,No
CUST03949,42,132682,70941,682,48,No
CUST03950,64,75175,47597,620,48,Yes
CUST03951,29,155921,68238,701,24,No
CUST03952,57,119551,89238,618,24,Yes
CUST03953,30,36976,47719,751,48,No
CUST03954,56,148617,96786,692,36,No
CUST03955,57,117794,46751,698,36,No
CUST03956,48,74866,91978,812,12,No
CUST03957,48,135752,22693,634,60,Yes
CUST03958,62,65078,94541,637,60,No
CUST03959,63,49113,42697,744,60,No
CUST03960,41,33401,99524,648,36,Yes
CUST03961,44,161956,34992,800,48,No
CUST03962,62,165214,68825,755,36,No
CUST03963,60,89492,14522,652,24,No
CUST03964,22,94693,50406,544,60,No
CUST03965,28,53135,17121,571,60,No
CUST03966,47,45862,19219,644,60,No
CUST03967,42,154262,6617,710,36,No
CUST03968,57,88199,48016,763,60,Yes
CUST03969,47,123366,55672,664,60,No
CUST03970,49,22331,29276,613,36,No
CUST03971,23,62648,77240,669,24,Yes
CUST03972,64,46549,60735,682,36,No
CUST03973,33,43761,22959,778,24,Yes
CUST03974,65,21262,33522,774,60,No
CUST03975,30,90572,61087,605,36,Yes
CUST03976,56,105858,14953,714,48,No
CUST03977,29,102667,31567,616,48,Yes
CUST03978,47,22677,65523,618,36,No
CUST03979,54,148334,67708,758,24,No
CUST03980,21,119437,27560,665,72,No
CUST03981,52,167667,63390,728,24,No
CUST03982,45,78148,73149,720,60,No
CUST03983,49,64926,41660,674,60,No
CUST03984,27,93271,50104,705,24,No
CUST03985,23,52457,62805,695,60,No
CUST03986,40,60531,29496,594,36,No
CUST03987,40,146027,88301,717,48,No
CUST03988,50,63771,96257,627,48,No
CUST03989,55,111135,8515,600,36,No
CUST03990,55,84354,9454,744,24,No
CUST03991,59,130743,27873,636,60,No
CUST03992,47,51892,78920,763,48,No
CUST03993,46,147662,18727,762,24,No
CUST03994,34,113057,74070,644,48,Yes
CUST03995,37,56409,54979,760,48,No
CUST03996,38,167457,30465,651,48,No
CUST03997,65,172368,58900,675,24,No
CUST03998,49,136566,64799,717,36,No
CUST03999,40,79716,26330,833,12,Yes
CUST04000,47,107152,13302,751,36,No
CUST04001,38,44382,83443,676,60,No
CUST04002,24,94675,94966,688,12,No
CUST04003,21,40419,77717,561,36,Yes
CUST04004,21,99238,17875,755,60,No
CUST04005,46,30397,32219,747,12,No
CUST04006,65,75888,41182,701,12,No
CUST04007,40,53169,85541,734,48,No
CUST04008,43,80182,47269,528,60,No
CUST04009,30,110476,84781,599,60,Yes
CUST04010,31,60249,11457,815,60,No
CUST04011,61,177413,11749,661,36,No
CUST04012,61,93603,38064,737,60,No
CUST04013,25,97360,14821,624,12,No
CUST04014,21,31444,83655,647,36,Yes
CUST04015,37,141662,12664,819,36,No
CUST04016,42,116843,34281,668,24,Yes
CUST04017,54,28974,36821,719,36,No
CUST04018,65,130150,29647,690,48,No
CUST04019,61,112826,74918,698,36,Yes
CUST04020,49,115648,86985,696,36,No
CUST04021,24,152028,87799,532,60,Yes
CUST04022,25,157149,95179,716,48,No
CUST04023,31,54490,79944,640,36,No
CUST04024,41,142713,94142,813,36,No
CUST04025,55,73612,32603,622,36,Yes
CUST04026,32,118474,51458,645,24,No
CUST04027,46,54159,75605,850,60,No
CUST04028,39,57710,24623,734,12,No
CUST04029,65,162878,49440,606,24,No
CUST04030,27,131096,87427,693,24,No
CUST04031,27,125412,12704,588,60,No
CUST04032,46,112924,98826,699,12,No
CUST04033,60,24458,32460,620,48,No
CUST04034,25,148993,88045,820,12,No
CUST04035,41,53524,87805,712,60,Yes
CUST04036,34,155925,78511,720,60,No
CUST04037,24,58477,11565,751,36,No
CUST04038,43,50222,93003,760,60,Yes
CUST04039,62,36320,9870,628,48,No
CUST04040,40,112154,23909,687,60,No
CUST04041,35,70243,14117,647,60,No
CUST04042,65,166424,72474,837,24,No
CUST04043,49,90833,98926,509,36,Yes
CUST04044,28,111476,49322,637,72,No
CUST04045,61,132560,25128,674,36,No
CUST04046,39,152275,74001,690,72,No
CUST04047,59,57267,5440,689,48,No
CUST04048,48,55941,65955,677,36,No
CUST04049,47,100809,54613,668,48,No
CUST04050,24,43368,75949,698,60,No
CUST04051,35,95186,16663,715,36,No
CUST04052,55,48984,24547,814,12,No
CUST04053,57,18801,86662,814,48,No
CUST04054,21,124538,5005,703,72,No
CUST04055,23,130201,12038,643,48,No
CUST04056,44,65965,11414,648,24,No
CUST04057,47,103269,92659,581,36,Yes
CUST04058,60,159041,74506,751,60,No
CUST04059,56,53969,81586,677,12,Yes
CUST04060,54,109679,7606,713,48,No
CUST04061,49,174777,21482,705,24,No
CUST04062,44,46363,76873,628,36,Yes
CUST04063,44,179792,38948,618,36,Yes
CUST04064,62,159044,94987,646,24,No
CUST04065,24,51351,96801,716,60,Yes
CUST04066,23,129023,96250,674,36,No
CUST04067,54,105948,25875,548,36,No
CUST04068,43,74235,18057,603,36,No
CUST04069,43,32855,37400,660,60,No
CUST04070,65,168641,76458,678,48,Yes
CUST04071,25,143074,73607,719,12,No
CUST04072,51,72437,92561,683,12,No
CUST04073,61,174810,32503,653,48,No
CUST04074,26,155844,28765,650,60,No
CUST04075,57,108410,51612,695,36,No
CUST04076,30,37731,89335,711,36,No
CUST04077,60,159203,98012,655,60,No
CUST04078,27,84324,86748,599,48,No
CUST04079,59,99720,14428,673,48,Yes
CUST04080,58,114433,36419,631,24,No
CUST04081,41,20889,70195,702,24,No
CUST04082,40,27569,78695,791,36,No
